ID	PRICE	ORDI	ORGANIC	SPEC	CHOICE	MODE	EIOS	EIC	EIS	EIO	SEG2	SEG3	SEG4	SEG5	SEG1				
338001	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
338002	250	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
338002	210	0	0	1	0	1	0	0	1	0	0	1	0	0	0				
338002	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0				
338003	330	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
338003	330	1	0	0	0	1	0	0	1	0	0	1	0	0	0				
338003	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0				
338004	170	0	0	1	0	1	0	0	1	0	0	1	0	0	0				
338004	290	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
338004	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0				
338005	170	1	0	0	0	1	0	0	1	0	0	1	0	0	0				
338005	250	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
338005	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0				
338006	250	0	0	1	0	1	0	0	1	0	0	1	0	0	0				
338006	330	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
338006	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0				
338007	290	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
338007	170	1	0	0	0	1	0	0	1	0	0	1	0	0	0				
338007	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0				
338008	330	1	0	0	0	1	0	0	1	0	0	1	0	0	0				
338008	250	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
338008	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0				
339001	210	0	0	1	0	1	0	0	1	0	0	0	0	0	1				
339001	170	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
339001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
339002	250	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
339002	210	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
339002	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
339003	330	0	1	0	1	1	0	0	1	0	0	0	0	0	1				
339003	330	1	0	0	0	1	0	0	1	0	0	0	0	0	1				
339003	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
339004	170	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
339004	290	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
339004	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
339005	170	1	0	0	1	1	0	0	1	0	0	0	0	0	1				
339005	250	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
339005	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
339006	250	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
339006	330	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
339006	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
339007	290	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
339007	170	1	0	0	1	1	0	0	1	0	0	0	0	0	1				
339007	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
339008	330	1	0	0	0	1	0	0	1	0	0	0	0	0	1				
339008	250	0	1	0	1	1	0	0	1	0	0	0	0	0	1				
339008	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
340001	210	0	0	1	0	1	0	0	1	0	0	1	0	0	0				
340001	170	0	0	1	1	1	0	0	1	0	0	1	0	0	0				
340001	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
340002	250	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
340002	210	0	0	1	0	1	0	0	1	0	0	1	0	0	0				
340002	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0				
340003	330	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
340003	330	1	0	0	0	1	0	0	1	0	0	1	0	0	0				
340003	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0				
340004	170	0	0	1	1	1	0	0	1	0	0	1	0	0	0				
340004	290	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
340004	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
340005	170	1	0	0	1	1	0	0	1	0	0	1	0	0	0				
340005	250	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
340005	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
340006	250	0	0	1	0	1	0	0	1	0	0	1	0	0	0				
340006	330	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
340006	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0				
340007	290	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
340007	170	1	0	0	1	1	0	0	1	0	0	1	0	0	0				
340007	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
340008	330	1	0	0	0	1	0	0	1	0	0	1	0	0	0				
340008	250	0	1	0	1	1	0	0	1	0	0	1	0	0	0				
340008	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
341001	210	0	0	1	1	1	0	0	1	0	0	0	0	1	0				
341001	170	0	0	1	0	1	0	0	1	0	0	0	0	1	0				
341001	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0				
341002	250	0	1	0	1	1	0	0	1	0	0	0	0	1	0				
341002	210	0	0	1	0	1	0	0	1	0	0	0	0	1	0				
341002	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0				
341003	330	0	1	0	1	1	0	0	1	0	0	0	0	1	0				
341003	330	1	0	0	0	1	0	0	1	0	0	0	0	1	0				
341003	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0				
341004	170	0	0	1	0	1	0	0	1	0	0	0	0	1	0				
341004	290	0	1	0	1	1	0	0	1	0	0	0	0	1	0				
341004	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0				
341005	170	1	0	0	0	1	0	0	1	0	0	0	0	1	0				
341005	250	0	1	0	1	1	0	0	1	0	0	0	0	1	0				
341005	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0				
341006	250	0	0	1	0	1	0	0	1	0	0	0	0	1	0				
341006	330	0	1	0	1	1	0	0	1	0	0	0	0	1	0				
341006	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0				
341007	290	0	1	0	1	1	0	0	1	0	0	0	0	1	0				
341007	170	1	0	0	0	1	0	0	1	0	0	0	0	1	0				
341007	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0				
341008	330	1	0	0	0	1	0	0	1	0	0	0	0	1	0				
341008	250	0	1	0	1	1	0	0	1	0	0	0	0	1	0				
341008	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0				
342001	210	0	0	1	0	1	0	0	1	0	1	0	0	0	0				
342001	170	0	0	1	1	1	0	0	1	0	1	0	0	0	0				
342001	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0				
342002	250	0	1	0	0	1	0	0	1	0	1	0	0	0	0				
342002	210	0	0	1	1	1	0	0	1	0	1	0	0	0	0				
342002	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0				
342003	330	0	1	0	0	1	0	0	1	0	1	0	0	0	0				
342003	330	1	0	0	1	1	0	0	1	0	1	0	0	0	0				
342003	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0				
342004	170	0	0	1	1	1	0	0	1	0	1	0	0	0	0				
342004	290	0	1	0	0	1	0	0	1	0	1	0	0	0	0				
342004	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0				
342005	170	1	0	0	1	1	0	0	1	0	1	0	0	0	0				
342005	250	0	1	0	0	1	0	0	1	0	1	0	0	0	0				
342005	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0				
342006	250	0	0	1	1	1	0	0	1	0	1	0	0	0	0				
342006	330	0	1	0	0	1	0	0	1	0	1	0	0	0	0				
342006	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0				
342007	290	0	1	0	0	1	0	0	1	0	1	0	0	0	0				
342007	170	1	0	0	1	1	0	0	1	0	1	0	0	0	0				
342007	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0				
342008	330	1	0	0	0	1	0	0	1	0	1	0	0	0	0				
342008	250	0	1	0	1	1	0	0	1	0	1	0	0	0	0				
342008	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0				
343001	210	0	0	1	0	1	0	0	1	0	0	1	0	0	0				
343001	170	0	0	1	1	1	0	0	1	0	0	1	0	0	0				
343001	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
343002	250	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
343002	210	0	0	1	1	1	0	0	1	0	0	1	0	0	0				
343002	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
343003	330	0	1	0	1	1	0	0	1	0	0	1	0	0	0				
343003	330	1	0	0	0	1	0	0	1	0	0	1	0	0	0				
343003	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
343004	170	0	0	1	1	1	0	0	1	0	0	1	0	0	0				
343004	290	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
343004	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
343005	170	1	0	0	1	1	0	0	1	0	0	1	0	0	0				
343005	250	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
343005	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
343006	250	0	0	1	0	1	0	0	1	0	0	1	0	0	0				
343006	330	0	1	0	1	1	0	0	1	0	0	1	0	0	0				
343006	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
343007	290	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
343007	170	1	0	0	1	1	0	0	1	0	0	1	0	0	0				
343007	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
343008	330	1	0	0	0	1	0	0	1	0	0	1	0	0	0				
343008	250	0	1	0	1	1	0	0	1	0	0	1	0	0	0				
343008	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
344001	210	0	0	1	0	1	0	0	1	0	0	1	0	0	0				
344001	170	0	0	1	1	1	0	0	1	0	0	1	0	0	0				
344001	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
344002	250	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
344002	210	0	0	1	0	1	0	0	1	0	0	1	0	0	0				
344002	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0				
344003	330	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
344003	330	1	0	0	0	1	0	0	1	0	0	1	0	0	0				
344003	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0				
344004	170	0	0	1	1	1	0	0	1	0	0	1	0	0	0				
344004	290	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
344004	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
344005	170	1	0	0	1	1	0	0	1	0	0	1	0	0	0				
344005	250	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
344005	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
344006	250	0	0	1	0	1	0	0	1	0	0	1	0	0	0				
344006	330	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
344006	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0				
344007	290	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
344007	170	1	0	0	1	1	0	0	1	0	0	1	0	0	0				
344007	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
344008	330	1	0	0	0	1	0	0	1	0	0	1	0	0	0				
344008	250	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
344008	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0				
345001	210	0	0	1	0	1	0	0	1	0	0	0	1	0	0				
345001	170	0	0	1	1	1	0	0	1	0	0	0	1	0	0				
345001	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0				
345002	250	0	1	0	0	1	0	0	1	0	0	0	1	0	0				
345002	210	0	0	1	1	1	0	0	1	0	0	0	1	0	0				
345002	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0				
345003	330	0	1	0	1	1	0	0	1	0	0	0	1	0	0				
345003	330	1	0	0	0	1	0	0	1	0	0	0	1	0	0				
345003	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0				
345004	170	0	0	1	1	1	0	0	1	0	0	0	1	0	0				
345004	290	0	1	0	0	1	0	0	1	0	0	0	1	0	0				
345004	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0				
345005	170	1	0	0	0	1	0	0	1	0	0	0	1	0	0				
345005	250	0	1	0	1	1	0	0	1	0	0	0	1	0	0				
345005	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0				
345006	250	0	0	1	1	1	0	0	1	0	0	0	1	0	0				
345006	330	0	1	0	0	1	0	0	1	0	0	0	1	0	0				
345006	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0				
345007	290	0	1	0	1	1	0	0	1	0	0	0	1	0	0				
345007	170	1	0	0	0	1	0	0	1	0	0	0	1	0	0				
345007	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0				
345008	330	1	0	0	0	1	0	0	1	0	0	0	1	0	0				
345008	250	0	1	0	1	1	0	0	1	0	0	0	1	0	0				
345008	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0				
346001	210	0	0	1	1	1	0	0	1	0	0	0	0	1	0				
346001	170	0	0	1	0	1	0	0	1	0	0	0	0	1	0				
346001	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0				
346002	250	0	1	0	1	1	0	0	1	0	0	0	0	1	0				
346002	210	0	0	1	0	1	0	0	1	0	0	0	0	1	0				
346002	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0				
346003	330	0	1	0	1	1	0	0	1	0	0	0	0	1	0				
346003	330	1	0	0	0	1	0	0	1	0	0	0	0	1	0				
346003	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0				
346004	170	0	0	1	0	1	0	0	1	0	0	0	0	1	0				
346004	290	0	1	0	1	1	0	0	1	0	0	0	0	1	0				
346004	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0				
346005	170	1	0	0	0	1	0	0	1	0	0	0	0	1	0				
346005	250	0	1	0	1	1	0	0	1	0	0	0	0	1	0				
346005	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0				
346006	250	0	0	1	0	1	0	0	1	0	0	0	0	1	0				
346006	330	0	1	0	1	1	0	0	1	0	0	0	0	1	0				
346006	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0				
346007	290	0	1	0	1	1	0	0	1	0	0	0	0	1	0				
346007	170	1	0	0	0	1	0	0	1	0	0	0	0	1	0				
346007	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0				
346008	330	1	0	0	0	1	0	0	1	0	0	0	0	1	0				
346008	250	0	1	0	1	1	0	0	1	0	0	0	0	1	0				
346008	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0				
347001	210	0	0	1	0	1	0	0	1	0	0	0	0	0	1				
347001	170	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
347001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
347002	250	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
347002	210	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
347002	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
347003	330	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
347003	330	1	0	0	0	1	0	0	1	0	0	0	0	0	1				
347003	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1				
347004	170	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
347004	290	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
347004	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
347005	170	1	0	0	1	1	0	0	1	0	0	0	0	0	1				
347005	250	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
347005	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
347006	250	0	0	1	0	1	0	0	1	0	0	0	0	0	1				
347006	330	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
347006	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1				
347007	290	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
347007	170	1	0	0	1	1	0	0	1	0	0	0	0	0	1				
347007	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
347008	330	1	0	0	0	1	0	0	1	0	0	0	0	0	1				
347008	250	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
347008	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1				
348001	210	0	0	1	0	1	0	0	1	0	0	0	0	0	1				
348001	170	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
348001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
348002	250	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
348002	210	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
348002	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
348003	330	0	1	0	1	1	0	0	1	0	0	0	0	0	1				
348003	330	1	0	0	0	1	0	0	1	0	0	0	0	0	1				
348003	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
348004	170	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
348004	290	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
348004	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
348005	170	1	0	0	1	1	0	0	1	0	0	0	0	0	1				
348005	250	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
348005	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
348006	250	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
348006	330	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
348006	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
348007	290	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
348007	170	1	0	0	1	1	0	0	1	0	0	0	0	0	1				
348007	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
348008	330	1	0	0	0	1	0	0	1	0	0	0	0	0	1				
348008	250	0	1	0	1	1	0	0	1	0	0	0	0	0	1				
348008	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
349001	210	0	0	1	0	1	0	0	1	0	1	0	0	0	0				
349001	170	0	0	1	1	1	0	0	1	0	1	0	0	0	0				
349001	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0				
349002	250	0	1	0	0	1	0	0	1	0	1	0	0	0	0				
349002	210	0	0	1	1	1	0	0	1	0	1	0	0	0	0				
349002	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0				
349003	330	0	1	0	0	1	0	0	1	0	1	0	0	0	0				
349003	330	1	0	0	0	1	0	0	1	0	1	0	0	0	0				
349003	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0				
349004	170	0	0	1	1	1	0	0	1	0	1	0	0	0	0				
349004	290	0	1	0	0	1	0	0	1	0	1	0	0	0	0				
349004	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0				
349005	170	1	0	0	1	1	0	0	1	0	1	0	0	0	0				
349005	250	0	1	0	0	1	0	0	1	0	1	0	0	0	0				
349005	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0				
349006	250	0	0	1	1	1	0	0	1	0	1	0	0	0	0				
349006	330	0	1	0	0	1	0	0	1	0	1	0	0	0	0				
349006	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0				
349007	290	0	1	0	0	1	0	0	1	0	1	0	0	0	0				
349007	170	1	0	0	1	1	0	0	1	0	1	0	0	0	0				
349007	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0				
349008	330	1	0	0	0	1	0	0	1	0	1	0	0	0	0				
349008	250	0	1	0	1	1	0	0	1	0	1	0	0	0	0				
349008	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0				
350001	210	0	0	1	0	1	0	0	1	0	0	0	0	0	1				
350001	170	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
350001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
350002	250	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
350002	210	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
350002	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
350003	330	0	1	0	1	1	0	0	1	0	0	0	0	0	1				
350003	330	1	0	0	0	1	0	0	1	0	0	0	0	0	1				
350003	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
350004	170	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
350004	290	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
350004	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
350005	170	1	0	0	1	1	0	0	1	0	0	0	0	0	1				
350005	250	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
350005	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
350006	250	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
350006	330	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
350006	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
350007	290	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
350007	170	1	0	0	1	1	0	0	1	0	0	0	0	0	1				
350007	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
350008	330	1	0	0	0	1	0	0	1	0	0	0	0	0	1				
350008	250	0	1	0	1	1	0	0	1	0	0	0	0	0	1				
350008	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
351001	210	0	0	1	0	1	0	0	1	0	0	1	0	0	0				
351001	170	0	0	1	1	1	0	0	1	0	0	1	0	0	0				
351001	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
351002	250	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
351002	210	0	0	1	1	1	0	0	1	0	0	1	0	0	0				
351002	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
351003	330	0	1	0	1	1	0	0	1	0	0	1	0	0	0				
351003	330	1	0	0	0	1	0	0	1	0	0	1	0	0	0				
351003	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
351004	170	0	0	1	1	1	0	0	1	0	0	1	0	0	0				
351004	290	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
351004	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
351005	170	1	0	0	1	1	0	0	1	0	0	1	0	0	0				
351005	250	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
351005	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
351006	250	0	0	1	1	1	0	0	1	0	0	1	0	0	0				
351006	330	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
351006	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
351007	290	0	1	0	0	1	0	0	1	0	0	1	0	0	0				
351007	170	1	0	0	1	1	0	0	1	0	0	1	0	0	0				
351007	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
351008	330	1	0	0	0	1	0	0	1	0	0	1	0	0	0				
351008	250	0	1	0	1	1	0	0	1	0	0	1	0	0	0				
351008	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0				
352001	210	0	0	1	0	1	0	0	1	0	0	0	0	0	1				
352001	170	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
352001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
352002	250	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
352002	210	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
352002	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
352003	330	0	1	0	1	1	0	0	1	0	0	0	0	0	1				
352003	330	1	0	0	0	1	0	0	1	0	0	0	0	0	1				
352003	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
352004	170	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
352004	290	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
352004	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
352005	170	1	0	0	1	1	0	0	1	0	0	0	0	0	1				
352005	250	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
352005	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
352006	250	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
352006	330	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
352006	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
352007	290	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
352007	170	1	0	0	1	1	0	0	1	0	0	0	0	0	1				
352007	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
352008	330	1	0	0	0	1	0	0	1	0	0	0	0	0	1				
352008	250	0	1	0	1	1	0	0	1	0	0	0	0	0	1				
352008	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
353001	210	0	0	1	0	1	0	0	1	0	0	0	0	0	1				
353001	170	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
353001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
353002	250	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
353002	210	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
353002	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
353003	330	0	1	0	1	1	0	0	1	0	0	0	0	0	1				
353003	330	1	0	0	0	1	0	0	1	0	0	0	0	0	1				
353003	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
353004	170	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
353004	290	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
353004	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
353005	170	1	0	0	1	1	0	0	1	0	0	0	0	0	1				
353005	250	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
353005	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
353006	250	0	0	1	1	1	0	0	1	0	0	0	0	0	1				
353006	330	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
353006	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
353007	290	0	1	0	0	1	0	0	1	0	0	0	0	0	1				
353007	170	1	0	0	1	1	0	0	1	0	0	0	0	0	1				
353007	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
353008	330	1	0	0	0	1	0	0	1	0	0	0	0	0	1				
353008	250	0	1	0	1	1	0	0	1	0	0	0	0	0	1				
353008	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1				
354001	210	0	0	1	1	1	0	0	1	0	0	0	1	0	0				
354001	170	0	0	1	0	1	0	0	1	0	0	0	1	0	0				
354001	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0				
354002	250	0	1	0	1	1	0	0	1	0	0	0	1	0	0				
354002	210	0	0	1	0	1	0	0	1	0	0	0	1	0	0				
354002	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0				
354003	330	0	1	0	1	1	0	0	1	0	0	0	1	0	0				
354003	330	1	0	0	0	1	0	0	1	0	0	0	1	0	0				
354003	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0				
354004	170	0	0	1	0	1	0	0	1	0	0	0	1	0	0				
354004	290	0	1	0	1	1	0	0	1	0	0	0	1	0	0				
354004	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0				
354005	170	1	0	0	0	1	0	0	1	0	0	0	1	0	0				
354005	250	0	1	0	1	1	0	0	1	0	0	0	1	0	0				
354005	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0				
354006	250	0	0	1	0	1	0	0	1	0	0	0	1	0	0				
354006	330	0	1	0	1	1	0	0	1	0	0	0	1	0	0				
354006	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0				
354007	290	0	1	0	1	1	0	0	1	0	0	0	1	0	0				
354007	170	1	0	0	0	1	0	0	1	0	0	0	1	0	0				
354007	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0				
354008	330	1	0	0	0	1	0	0	1	0	0	0	1	0	0				
354008	250	0	1	0	1	1	0	0	1	0	0	0	1	0	0				
354008	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0				
355001	210	0	0	1	0	1	0	0	1	0	1	0	0	0	0				
355001	170	0	0	1	1	1	0	0	1	0	1	0	0	0	0				
355001	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0				
